"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"M1"	-0.0757128167916472	1.6746406055849e-17	-1.49475985284793	0.141778920891882	0.958074228323128	-4.77560740905004
"M2"	-0.030998691561254	-1.17455235352596e-17	-1.30488202197853	0.198397459004243	0.958074228323128	-5.01100583785922
"M5"	0.0481310921771033	-3.80073094910196e-18	1.30209065526167	0.199342033212574	0.958074228323128	-5.01424808386411
"M22"	-0.034094262040097	1.10829555409629e-18	-1.02167735979449	0.312255633662496	0.958074228323128	-5.30678173469197
"M13"	-0.0322494410570537	-6.15887067425794e-18	-0.82566851781385	0.413236944403554	0.958074228323128	-5.47125579126904
"M23"	0.0125511079820361	-2.55841595979566e-18	0.736620587262094	0.465078554074876	0.958074228323128	-5.53481730373147
"M24"	0.0131906447377149	6.47509630789954e-19	0.6682064526348	0.507327684664477	0.958074228323128	-5.57884973885109
"M3"	0.0163462856398232	-8.89045781438114e-18	0.578599995445752	0.56567019976902	0.958074228323128	-5.63015958696018
"M21"	0.0190465849929545	5.86523258587644e-18	0.390515193876972	0.697951111447372	0.958074228323128	-5.71416217812558
"M18"	0.0104095262739859	-2.44848990619643e-18	0.389060785226377	0.699019242630467	0.958074228323128	-5.71468583446014
"M16"	-0.0242387678766627	-1.76303319936948e-17	-0.288038185883886	0.774606187536711	0.958074228323128	-5.74630340563115
"M11"	0.0126670258731344	9.43255890062389e-18	0.197531739287411	0.844278259832868	0.958074228323128	-5.76664407258788
"M26"	-0.00730075477404548	-8.78203759713259e-18	-0.182398287430761	0.856068445985841	0.958074228323128	-5.76930682343281
"M10"	0.0123746398208444	1.86723707483615e-18	0.145104507055596	0.885259770486696	0.958074228323128	-5.77496442758614
"M6"	0.0121772430424227	1.69557173085928e-18	0.113994812103188	0.90973602435171	0.958074228323128	-5.7786990548941
"M14"	0.00178988635669544	9.39039548280501e-18	0.113280962068524	0.910298795619517	0.958074228323128	-5.77877423234621
"M8"	-0.00576223421895528	1.89358921097295e-18	-0.0710239835497631	0.943685330803777	0.958074228323128	-5.78238337241101
"M15"	0.00334083138986424	-2.93638088381491e-18	0.0528564779588964	0.958074228323128	0.958074228323128	-5.78342645329696
