"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"M23"	-0.300920700957084	-2.55841595979566e-18	-21.6301474897138	8.32791337652992e-26	1.49902440777538e-24	48.559903600801
"M2"	0.0328587103795937	-1.17455235352596e-17	1.69404143564518	0.0969919433888714	0.872927490499843	-6.63434072118854
"M18"	-0.029159651166265	-2.44848990619643e-18	-1.33479461857925	0.188486607152944	0.927097598591407	-7.16299562498618
"M22"	0.0325248191571071	1.10829555409629e-18	1.19369395596464	0.23869321927954	0.927097598591407	-7.33895013538779
"M24"	0.0137937894771511	6.47509630789954e-19	0.855803117972135	0.39652498228581	0.927097598591407	-7.68428381066267
"M14"	-0.00923239075573085	9.39039548280501e-18	-0.715634514438708	0.477819665598473	0.927097598591407	-7.7951947486594
"M21"	0.0266817693812558	5.86523258587644e-18	0.670009672466477	0.50618797729569	0.927097598591407	-7.82712462957732
"M11"	0.0286620151893546	9.43255890062389e-18	0.547412337796799	0.586731235699097	0.927097598591407	-7.90267863470973
"M13"	-0.0172027526363875	-6.15887067425794e-18	-0.539420078274866	0.592188242238473	0.927097598591407	-7.90708322048906
"M26"	0.016664966824825	-8.78203759713259e-18	0.509921211790206	0.612534955526559	0.927097598591407	-7.9227861410485
"M15"	-0.0248997921715584	-2.93638088381491e-18	-0.482486332126842	0.631739502954586	0.927097598591407	-7.93660664050555
"M16"	-0.0261364085665724	-1.76303319936948e-17	-0.380391730715797	0.705398581345869	0.927097598591407	-7.98138035710192
"M8"	-0.0225318002412656	1.89358921097295e-18	-0.340138382184812	0.735294511535543	0.927097598591407	-7.99613994341125
"M3"	-0.0077233387577199	-8.89045781438114e-18	-0.33481896986383	0.739277572140993	0.927097598591407	-7.99796767746505
"M10"	-0.0126173680232519	1.86723707483615e-18	-0.181201895051739	0.857001986665162	0.927097598591407	-8.0383572315098
"M6"	-0.0148942630227432	1.69557173085928e-18	-0.170765746677818	0.865153894758406	0.927097598591407	-8.04023047875129
"M5"	0.00475145428709675	-3.80073094910196e-18	0.15743007063448	0.87559217644744	0.927097598591407	-8.0424627042207
"M1"	0.00309432816150845	1.6746406055849e-17	0.07481936541194	0.940681572492274	0.940681572492274	-8.05225065617103
