"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"M13"	0.0586091202658089	-6.15887067425794e-18	1.50054400554206	0.14027945450114	0.954872154834494	-4.76798317457581
"M23"	0.0113788697889733	-2.55841595979566e-18	0.667822295715173	0.507570666994644	0.954872154834494	-5.57908514622004
"M24"	0.012833883820833	6.47509630789954e-19	0.650133799519763	0.518826792931629	0.954872154834494	-5.58978083570634
"M1"	0.0308480534181682	1.6746406055849e-17	0.609017518326873	0.545497045576425	0.954872154834494	-5.61355423407263
"M2"	0.0137766042534526	-1.17455235352596e-17	0.579922645403296	0.564785362498724	0.954872154834494	-5.6294549367457
"M22"	-0.0171512482370669	1.10829555409629e-18	-0.513958683001212	0.609731328433825	0.954872154834494	-5.66266438820588
"M5"	0.0171662745827593	-3.80073094910196e-18	0.464399304250572	0.644543491742652	0.954872154834494	-5.6850116745921
"M18"	-0.0111811379645729	-2.44848990619643e-18	-0.417900123571665	0.677956772663162	0.954872154834494	-5.70394035271532
"M26"	0.00825490913511411	-8.78203759713259e-18	0.206236387297122	0.837512737546272	0.954872154834494	-5.76501655907061
"M11"	-0.0130051577324177	9.43255890062389e-18	-0.202804624567797	0.840178558692741	0.954872154834494	-5.76566656097511
"M15"	0.0109914333208614	-2.93638088381491e-18	0.173899363740233	0.862704556961076	0.954872154834494	-5.77070934925145
"M8"	0.0129301265815761	1.89358921097295e-18	0.159373788487327	0.874069324722112	0.954872154834494	-5.77295172323916
"M3"	0.00408663279261054	-8.89045781438114e-18	0.144652171587679	0.885614906363899	0.954872154834494	-5.77502514854495
"M6"	0.00974367451603131	1.69557173085928e-18	0.0912134496930128	0.927717458941688	0.954872154834494	-5.78086538773723
"M16"	0.00717412862069557	-1.76303319936948e-17	0.0852528067316653	0.932428912256278	0.954872154834494	-5.78135284309052
"M21"	0.00339759935607109	5.86523258587644e-18	0.0696615257665969	0.944763817393757	0.954872154834494	-5.78247220692184
"M10"	0.00577934086336814	1.86723707483615e-18	0.0677683083488787	0.946262612850534	0.954872154834494	-5.78259279187765
"M14"	-0.000899006985714601	9.39039548280501e-18	-0.0568976772559436	0.954872154834494	0.954872154834494	-5.78322088298611
